"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"360";"XAUUSD_DARWINEX";"Buy";"2017.07.24 02:43:00";"1255.70";"0.70000";"2017.07.24 04:09:00";"1254.15";"-112.89";"111922.44";"IS";"TrailingStop";"-108.50";"100.03";"1h 26m";""
"361";"XAUUSD_DARWINEX";"Buy";"2017.07.24 11:58:00";"1255.70";"0.70000";"2017.07.24 16:32:00";"1256.13";"25.71";"111948.14";"IS";"TrailingStop";"-17.64";"216.37";"4h 34m";""
"362";"XAUUSD_DARWINEX";"Buy";"2017.07.24 18:09:00";"1255.70";"0.70000";"2017.07.24 19:15:00";"1253.87";"-132.49";"111815.65";"IS";"TrailingStop";"-128.10";"66.64";"1h 6m";""
"363";"XAUUSD_DARWINEX";"Buy";"2017.07.25 01:16:00";"1255.70";"0.70000";"2017.07.25 03:06:00";"1253.01";"-192.69";"111622.95";"IS";"SL";"-188.30";"51.03";"1h 50m";""
"364";"XAUUSD_DARWINEX";"Buy";"2017.07.26 22:01:00";"1257.89";"0.70000";"2017.07.27 09:15:00";"1261.93";"278.40";"111901.35";"IS";"TrailingStop";"0.00";"489.16";"11h 14m";""
"365";"XAUUSD_DARWINEX";"Buy";"2017.07.27 14:08:00";"1263.51";"0.70000";"2017.07.27 17:25:00";"1260.79";"-194.82";"111706.52";"IS";"SL";"-190.40";"120.33";"3h 17m";""
"366";"XAUUSD_DARWINEX";"Buy";"2017.07.28 15:32:00";"1265.23";"0.70000";"2017.07.28 16:12:00";"1262.49";"-196.23";"111510.30";"IS";"SL";"-191.80";"135.24";"40m 0s";""
"367";"XAUUSD_DARWINEX";"Buy";"2017.07.31 02:30:00";"1270.82";"0.70000";"2017.07.31 06:50:00";"1268.03";"-199.75";"111310.55";"IS";"SL";"-195.30";"0.00";"4h 20m";""
"368";"XAUUSD_DARWINEX";"Buy";"2017.08.01 16:58:00";"1271.13";"0.70000";"2017.08.01 22:28:00";"1270.85";"-24.05";"111286.50";"IS";"TrailingStop";"-83.86";"205.17";"5h 30m";""
"369";"XAUUSD_DARWINEX";"Buy";"2017.08.08 04:46:00";"1259.87";"0.70000";"2017.08.08 15:56:00";"1261.98";"143.29";"111429.79";"IS";"TrailingStop";"-47.46";"371.77";"11h 10m";""
"370";"XAUUSD_DARWINEX";"Buy";"2017.08.08 22:51:00";"1259.87";"0.70000";"2017.08.09 04:11:00";"1263.91";"278.39";"111708.18";"IS";"TrailingStop";"-53.97";"509.46";"5h 20m";""
"371";"XAUUSD_DARWINEX";"Buy";"2017.08.09 05:00:00";"1265.18";"0.70000";"2017.08.09 15:21:00";"1275.42";"712.37";"112420.55";"IS";"PT";"-64.26";"716.80";"10h 21m";""
"372";"XAUUSD_DARWINEX";"Buy";"2017.08.10 08:45:00";"1278.69";"0.70000";"2017.08.10 18:06:00";"1284.54";"405.02";"112825.58";"IS";"TrailingStop";"-65.17";"637.14";"9h 21m";""
"373";"XAUUSD_DARWINEX";"Buy";"2017.08.11 03:27:00";"1287.79";"0.70000";"2017.08.11 04:19:00";"1285.89";"-137.51";"112688.07";"IS";"TrailingStop";"-133.00";"81.06";"52m 0s";""
"374";"XAUUSD_DARWINEX";"Buy";"2017.08.11 11:06:00";"1287.79";"0.70000";"2017.08.11 15:23:00";"1286.06";"-125.61";"112562.47";"IS";"TrailingStop";"-121.10";"78.54";"4h 17m";""
"375";"XAUUSD_DARWINEX";"Buy";"2017.08.11 16:46:00";"1287.79";"0.70000";"2017.08.11 21:59:00";"1289.55";"118.69";"112681.16";"IS";"End Of Friday (Time)";"-188.23";"158.27";"5h 13m";""
"376";"XAUUSD_DARWINEX";"Buy";"2017.08.16 21:15:00";"1281.94";"0.60000";"2017.08.17 06:28:00";"1286.94";"296.15";"112977.31";"IS";"TrailingStop";"-48.54";"445.74";"9h 13m";""
"377";"XAUUSD_DARWINEX";"Buy";"2017.08.18 10:00:00";"1290.12";"0.60000";"2017.08.18 17:07:00";"1295.29";"306.33";"113283.64";"IS";"TrailingStop";"0.00";"642.48";"7h 7m";""
"378";"XAUUSD_DARWINEX";"Buy";"2017.08.18 19:05:00";"1290.12";"0.60000";"2017.08.18 19:34:00";"1287.12";"-183.87";"113099.77";"IS";"SL";"-180.00";"32.88";"29m 0s";""
"379";"XAUUSD_DARWINEX";"Buy";"2017.08.25 16:17:00";"1291.17";"0.70000";"2017.08.25 16:41:00";"1288.33";"-203.32";"112896.45";"IS";"SL";"-198.80";"224.56";"24m 0s";""
"380";"XAUUSD_DARWINEX";"Buy";"2017.08.25 17:47:00";"1291.17";"0.60000";"2017.08.25 18:45:00";"1288.24";"-179.67";"112716.78";"IS";"SL";"-175.80";"172.68";"58m 0s";""
"381";"XAUUSD_DARWINEX";"Buy";"2017.08.25 19:04:00";"1291.17";"0.60000";"2017.08.25 21:21:00";"1290.35";"-53.07";"112663.70";"IS";"TrailingStop";"-49.20";"118.26";"2h 17m";""
"382";"XAUUSD_DARWINEX";"Buy";"2017.08.28 02:15:00";"1294.38";"0.60000";"2017.08.28 18:00:00";"1305.39";"656.72";"113320.42";"IS";"PT";"-156.06";"660.60";"15h 45m";""
"383";"XAUUSD_DARWINEX";"Buy";"2017.08.31 17:20:00";"1313.64";"0.60000";"2017.08.31 23:59:00";"1320.95";"434.66";"113755.08";"IS";"TrailingStop";"0.00";"599.46";"6h 39m";""
"384";"XAUUSD_DARWINEX";"Buy";"2017.09.01 15:30:00";"1323.63";"0.60000";"2017.09.01 15:48:00";"1320.44";"-195.37";"113559.71";"IS";"SL";"-191.40";"310.74";"18m 0s";""
"385";"XAUUSD_DARWINEX";"Buy";"2017.09.01 16:03:00";"1323.63";"0.60000";"2017.09.01 16:46:00";"1320.39";"-198.37";"113361.34";"IS";"SL";"-194.40";"165.12";"43m 0s";""
"386";"XAUUSD_DARWINEX";"Buy";"2017.09.01 18:04:00";"1323.63";"0.60000";"2017.09.01 21:59:00";"1324.98";"77.03";"113438.37";"IS";"End Of Friday (Time)";"-187.32";"115.92";"3h 55m";""
"387";"XAUUSD_DARWINEX";"Buy";"2017.09.05 20:02:00";"1339.59";"0.50000";"2017.09.05 22:53:00";"1340.89";"61.65";"113500.02";"IS";"TrailingStop";"-145.05";"236.90";"2h 51m";""
"388";"XAUUSD_DARWINEX";"Buy";"2017.09.07 15:31:00";"1342.43";"0.60000";"2017.09.07 16:09:00";"1341.29";"-72.43";"113427.59";"IS";"TrailingStop";"-108.12";"335.46";"38m 0s";""
"389";"XAUUSD_DARWINEX";"Buy";"2017.09.08 03:38:00";"1349.84";"0.50000";"2017.09.08 09:38:00";"1352.36";"122.63";"113550.22";"IS";"TrailingStop";"-115.45";"382.90";"6h 0m";""
"390";"XAUUSD_DARWINEX";"Buy";"2017.09.08 16:33:00";"1349.84";"0.50000";"2017.09.08 16:47:00";"1346.39";"-175.87";"113374.34";"IS";"SL";"-172.50";"4.95";"14m 0s";""
"391";"XAUUSD_DARWINEX";"Buy";"2017.09.13 04:53:00";"1332.02";"0.50000";"2017.09.13 08:18:00";"1329.62";"-123.33";"113251.02";"IS";"TrailingStop";"-120.00";"57.10";"3h 25m";""
"392";"XAUUSD_DARWINEX";"Buy";"2017.09.13 10:25:00";"1332.02";"0.50000";"2017.09.13 15:55:00";"1331.90";"-9.33";"113241.68";"IS";"TrailingStop";"-56.60";"128.95";"5h 30m";""
"393";"XAUUSD_DARWINEX";"Buy";"2017.09.15 08:59:00";"1330.81";"0.50000";"2017.09.15 10:12:00";"1327.39";"-174.33";"113067.36";"IS";"SL";"-171.00";"5.55";"1h 13m";""
"394";"XAUUSD_DARWINEX";"Buy";"2017.09.20 03:09:00";"1311.64";"0.60000";"2017.09.20 15:18:00";"1312.76";"63.27";"113130.62";"IS";"TrailingStop";"-118.74";"259.68";"12h 9m";""
"395";"XAUUSD_DARWINEX";"Buy";"2017.09.20 16:01:00";"1311.64";"0.60000";"2017.09.20 18:18:00";"1311.52";"-11.13";"113119.48";"IS";"TrailingStop";"-50.94";"190.92";"2h 17m";""
"396";"XAUUSD_DARWINEX";"Buy";"2017.09.25 17:59:00";"1298.69";"0.60000";"2017.09.25 22:40:00";"1310.87";"726.90";"113846.39";"IS";"PT";"-28.08";"730.80";"4h 41m";""
"397";"XAUUSD_DARWINEX";"Buy";"2017.09.26 06:48:00";"1311.92";"0.50000";"2017.09.26 09:04:00";"1310.53";"-72.78";"113773.61";"IS";"TrailingStop";"-69.50";"84.10";"2h 16m";""
"398";"XAUUSD_DARWINEX";"Buy";"2017.09.29 10:33:00";"1288.74";"0.50000";"2017.09.29 14:43:00";"1286.63";"-108.72";"113664.89";"IS";"TrailingStop";"-105.50";"57.60";"4h 10m";""
"399";"XAUUSD_DARWINEX";"Buy";"2017.09.29 15:30:00";"1288.74";"0.50000";"2017.09.29 16:32:00";"1285.33";"-173.72";"113491.16";"IS";"SL";"-170.50";"79.60";"1h 2m";""
"400";"XAUUSD_DARWINEX";"Buy";"2017.10.04 20:31:00";"1274.70";"0.60000";"2017.10.05 15:30:00";"1276.21";"86.78";"113577.95";"IS";"TrailingStop";"-102.48";"255.72";"18h 59m";""
"401";"XAUUSD_DARWINEX";"Buy";"2017.10.10 04:12:00";"1285.43";"0.60000";"2017.10.10 15:35:00";"1289.75";"255.34";"113833.29";"IS";"TrailingStop";"-24.06";"444.54";"11h 23m";""
"402";"XAUUSD_DARWINEX";"Buy";"2017.10.12 03:09:00";"1293.49";"0.60000";"2017.10.12 12:24:00";"1294.51";"57.32";"113890.61";"IS";"TrailingStop";"-100.26";"236.46";"9h 15m";""
"403";"XAUUSD_DARWINEX";"Buy";"2017.10.12 16:11:00";"1293.49";"0.60000";"2017.10.12 17:01:00";"1290.40";"-189.28";"113701.33";"IS";"SL";"-185.40";"22.26";"50m 0s";""
"404";"XAUUSD_DARWINEX";"Buy";"2017.10.12 19:37:00";"1293.49";"0.60000";"2017.10.13 11:21:00";"1294.69";"68.12";"113769.45";"IS";"TrailingStop";"-48.72";"295.86";"15h 44m";""
"405";"XAUUSD_DARWINEX";"Buy";"2017.10.13 15:32:00";"1297.43";"0.60000";"2017.10.13 17:15:00";"1299.27";"106.51";"113875.95";"IS";"TrailingStop";"0.00";"309.72";"1h 43m";""
"406";"XAUUSD_DARWINEX";"Buy";"2017.10.16 02:49:00";"1303.77";"0.60000";"2017.10.16 04:00:00";"1301.94";"-113.71";"113762.24";"IS";"TrailingStop";"-109.80";"43.32";"1h 11m";""
"407";"XAUUSD_DARWINEX";"Buy";"2017.10.16 09:20:00";"1303.77";"0.60000";"2017.10.16 16:29:00";"1303.69";"-8.71";"113753.53";"IS";"TrailingStop";"-38.88";"134.52";"7h 9m";""
"408";"XAUUSD_DARWINEX";"Buy";"2017.10.16 19:00:00";"1303.77";"0.60000";"2017.10.16 20:21:00";"1300.77";"-183.91";"113569.62";"IS";"SL";"-180.00";"3.48";"1h 21m";""
"409";"XAUUSD_DARWINEX";"Buy";"2017.10.19 15:23:00";"1288.85";"0.60000";"2017.10.19 15:33:00";"1285.89";"-181.47";"113388.15";"IS";"SL";"-177.60";"49.08";"10m 0s";""
"410";"XAUUSD_DARWINEX";"Buy";"2017.10.19 17:46:00";"1288.85";"0.60000";"2017.10.19 21:35:00";"1285.86";"-183.27";"113204.88";"IS";"SL";"-179.40";"69.72";"3h 49m";""
"411";"XAUUSD_DARWINEX";"Buy";"2017.10.19 22:57:00";"1288.85";"0.60000";"2017.10.20 04:33:00";"1287.86";"-63.27";"113141.62";"IS";"TrailingStop";"-89.46";"131.28";"5h 36m";""
"412";"XAUUSD_DARWINEX";"Buy";"2017.10.24 03:14:00";"1283.23";"0.60000";"2017.10.24 10:01:00";"1280.20";"-185.65";"112955.97";"IS";"SL";"-181.80";"22.92";"6h 47m";""
"413";"XAUUSD_DARWINEX";"Buy";"2017.10.26 04:25:00";"1279.98";"0.60000";"2017.10.26 10:26:00";"1279.11";"-56.04";"112899.93";"IS";"TrailingStop";"-52.74";"151.14";"6h 1m";""
"414";"XAUUSD_DARWINEX";"Buy";"2017.10.26 16:01:00";"1279.98";"0.60000";"2017.10.26 16:17:00";"1276.99";"-183.24";"112716.69";"IS";"SL";"-179.40";"0.00";"16m 0s";""
"415";"XAUUSD_DARWINEX";"Buy";"2017.11.01 11:19:00";"1278.11";"0.60000";"2017.11.01 13:29:00";"1276.91";"-75.83";"112640.85";"IS";"TrailingStop";"-72.00";"164.34";"2h 10m";""
"416";"XAUUSD_DARWINEX";"Buy";"2017.11.01 16:14:00";"1278.11";"0.60000";"2017.11.01 20:00:00";"1275.21";"-177.83";"112463.02";"IS";"SL";"-174.00";"103.26";"3h 46m";""
"417";"XAUUSD_DARWINEX";"Buy";"2017.11.02 03:44:00";"1280.85";"0.60000";"2017.11.02 08:02:00";"1277.92";"-179.64";"112283.38";"IS";"SL";"-175.80";"30.12";"4h 18m";""
"418";"XAUUSD_DARWINEX";"Buy";"2017.11.02 16:06:00";"1280.85";"0.60000";"2017.11.02 18:07:00";"1277.92";"-179.64";"112103.73";"IS";"SL";"-175.80";"193.08";"2h 1m";""
"419";"XAUUSD_DARWINEX";"Buy";"2017.11.06 19:01:00";"1280.14";"0.60000";"2017.11.07 03:24:00";"1279.55";"-39.24";"112064.49";"IS";"TrailingStop";"-43.08";"163.32";"8h 23m";""
"420";"XAUUSD_DARWINEX";"Buy";"2017.11.08 12:31:00";"1281.82";"0.60000";"2017.11.08 14:02:00";"1278.96";"-175.45";"111889.05";"IS";"SL";"-171.60";"28.92";"1h 31m";""
"421";"XAUUSD_DARWINEX";"Buy";"2017.11.08 15:36:00";"1281.82";"0.60000";"2017.11.08 20:24:00";"1283.49";"96.35";"111985.41";"IS";"TrailingStop";"-84.12";"319.32";"4h 48m";""
"422";"XAUUSD_DARWINEX";"Buy";"2017.11.09 01:00:00";"1281.82";"0.60000";"2017.11.09 15:47:00";"1284.88";"179.69";"112165.10";"IS";"TrailingStop";"-113.40";"381.06";"14h 47m";""
"423";"XAUUSD_DARWINEX";"Buy";"2017.11.09 19:34:00";"1287.14";"0.60000";"2017.11.09 23:23:00";"1285.64";"-93.86";"112071.23";"IS";"TrailingStop";"-90.00";"93.54";"3h 49m";""
"424";"XAUUSD_DARWINEX";"Buy";"2017.11.14 17:05:00";"1279.72";"0.70000";"2017.11.14 22:55:00";"1280.48";"48.72";"112119.96";"IS";"TrailingStop";"-178.43";"268.24";"5h 50m";""
"425";"XAUUSD_DARWINEX";"Buy";"2017.11.15 09:15:00";"1283.55";"0.70000";"2017.11.15 16:06:00";"1285.63";"141.11";"112261.06";"IS";"TrailingStop";"-125.93";"413.07";"6h 51m";""
"426";"XAUUSD_DARWINEX";"Buy";"2017.11.17 03:30:00";"1281.74";"0.70000";"2017.11.17 09:25:00";"1281.28";"-36.69";"112224.38";"IS";"TrailingStop";"-32.20";"158.27";"5h 55m";""
"427";"XAUUSD_DARWINEX";"Buy";"2017.11.22 10:37:00";"1284.70";"0.70000";"2017.11.22 11:45:00";"1282.95";"-127.00";"112097.38";"IS";"TrailingStop";"-122.50";"94.64";"1h 8m";""
"428";"XAUUSD_DARWINEX";"Buy";"2017.11.22 13:40:00";"1284.70";"0.70000";"2017.11.22 22:20:00";"1292.18";"519.10";"112616.48";"IS";"TrailingStop";"-110.53";"697.06";"8h 40m";""
"429";"XAUUSD_DARWINEX";"Buy";"2017.11.27 12:08:00";"1293.20";"0.70000";"2017.11.27 16:40:00";"1296.36";"216.67";"112833.16";"IS";"TrailingStop";"-11.13";"417.76";"4h 32m";""
"430";"XAUUSD_DARWINEX";"Buy";"2017.12.01 18:20:00";"1285.23";"0.70000";"2017.12.01 19:04:00";"1282.49";"-196.30";"112636.86";"IS";"SL";"-191.80";"278.53";"44m 0s";""
"431";"XAUUSD_DARWINEX";"Buy";"2017.12.21 03:38:00";"1267.84";"0.70000";"2017.12.21 07:45:00";"1265.31";"-181.54";"112455.33";"IS";"SL";"-177.10";"27.86";"4h 7m";""
"432";"XAUUSD_DARWINEX";"Buy";"2017.12.21 19:30:00";"1267.84";"0.80000";"2017.12.22 03:24:00";"1265.35";"-204.27";"112251.05";"IS";"SL";"-199.20";"89.52";"7h 54m";""
"433";"XAUUSD_DARWINEX";"Buy";"2017.12.22 10:46:00";"1268.96";"0.80000";"2017.12.22 21:59:00";"1274.84";"465.32";"112716.38";"IS";"End Of Friday (Time)";"-111.36";"572.88";"11h 13m";""
"434";"XAUUSD_DARWINEX";"Buy";"2017.12.26 03:00:00";"1276.12";"0.80000";"2017.12.27 03:05:00";"1281.66";"438.10";"113154.48";"IS";"TrailingStop";"-15.28";"614.24";"1d 0h 5m";""
"435";"XAUUSD_DARWINEX";"Buy";"2017.12.27 09:08:00";"1283.80";"0.80000";"2017.12.27 14:02:00";"1284.35";"38.86";"113193.34";"IS";"TrailingStop";"-4.64";"202.32";"4h 54m";""
"436";"XAUUSD_DARWINEX";"Buy";"2017.12.27 15:01:00";"1283.80";"0.80000";"2017.12.27 23:50:00";"1287.04";"254.06";"113447.41";"IS";"TrailingStop";"-13.68";"414.32";"8h 49m";""
"437";"XAUUSD_DARWINEX";"Buy";"2017.12.28 04:47:00";"1288.98";"0.80000";"2017.12.28 08:34:00";"1290.95";"152.44";"113599.84";"IS";"TrailingStop";"-27.12";"294.48";"3h 47m";""
"438";"XAUUSD_DARWINEX";"Buy";"2017.12.29 03:09:00";"1295.17";"0.80000";"2017.12.29 16:26:00";"1303.70";"677.22";"114277.06";"IS";"PT";"-38.32";"682.40";"13h 17m";""
"439";"XAUUSD_DARWINEX";"Buy";"2018.01.02 07:55:00";"1307.55";"0.80000";"2018.01.02 12:11:00";"1310.51";"231.57";"114508.63";"IS";"TrailingStop";"-27.92";"384.72";"4h 16m";""
"440";"XAUUSD_DARWINEX";"Buy";"2018.01.04 21:33:00";"1321.40";"0.70000";"2018.01.04 22:33:00";"1322.40";"65.38";"114574.01";"IS";"TrailingStop";"0.00";"319.83";"1h 0m";""
"441";"XAUUSD_DARWINEX";"Buy";"2018.01.10 12:39:00";"1320.30";"0.70000";"2018.01.10 14:37:00";"1321.69";"92.68";"114666.69";"IS";"TrailingStop";"-56.14";"517.37";"1h 58m";""
"442";"XAUUSD_DARWINEX";"Buy";"2018.01.10 16:01:00";"1320.30";"0.70000";"2018.01.10 16:35:00";"1317.57";"-195.72";"114470.97";"IS";"SL";"-191.10";"48.44";"34m 0s";""
"443";"XAUUSD_DARWINEX";"Buy";"2018.01.10 17:10:00";"1320.30";"0.70000";"2018.01.10 18:36:00";"1317.55";"-197.12";"114273.85";"IS";"SL";"-192.50";"2.24";"1h 26m";""
"444";"XAUUSD_DARWINEX";"Buy";"2018.01.10 22:02:00";"1320.30";"0.70000";"2018.01.10 22:56:00";"1317.54";"-197.82";"114076.02";"IS";"SL";"-193.20";"5.53";"54m 0s";""
"445";"XAUUSD_DARWINEX";"Buy";"2018.01.12 02:09:00";"1323.90";"0.70000";"2018.01.12 09:48:00";"1327.33";"235.47";"114311.49";"IS";"TrailingStop";"-51.94";"449.54";"7h 39m";""
"446";"XAUUSD_DARWINEX";"Buy";"2018.01.15 03:10:00";"1339.30";"0.70000";"2018.01.15 08:23:00";"1341.50";"149.31";"114460.80";"IS";"TrailingStop";"-146.93";"376.04";"5h 13m";""
"447";"XAUUSD_DARWINEX";"Buy";"2018.01.17 02:01:00";"1342.22";"0.60000";"2018.01.17 04:10:00";"1341.42";"-52.03";"114408.78";"IS";"TrailingStop";"-169.68";"102.66";"2h 9m";""
"448";"XAUUSD_DARWINEX";"Buy";"2018.01.19 08:13:00";"1333.09";"0.60000";"2018.01.19 12:51:00";"1334.75";"95.60";"114504.38";"IS";"TrailingStop";"-108.48";"296.94";"4h 38m";""
"449";"XAUUSD_DARWINEX";"Buy";"2018.01.23 03:21:00";"1335.63";"0.60000";"2018.01.23 16:03:00";"1334.66";"-62.21";"114442.17";"IS";"TrailingStop";"-58.20";"186.72";"12h 42m";""
"450";"XAUUSD_DARWINEX";"Buy";"2018.01.23 17:23:00";"1335.63";"0.60000";"2018.01.24 03:23:00";"1339.55";"231.19";"114673.37";"IS";"TrailingStop";"-11.34";"396.66";"10h 0m";""
"451";"XAUUSD_DARWINEX";"Buy";"2018.01.24 04:36:00";"1341.77";"0.60000";"2018.01.24 15:00:00";"1352.72";"652.97";"115326.34";"IS";"PT";"-109.32";"657.00";"10h 24m";""
"452";"XAUUSD_DARWINEX";"Buy";"2018.01.25 05:26:00";"1361.99";"0.60000";"2018.01.25 08:53:00";"1362.36";"18.11";"115344.45";"IS";"TrailingStop";"-21.54";"240.72";"3h 27m";""
"453";"XAUUSD_DARWINEX";"Buy";"2018.01.25 19:43:00";"1361.99";"0.60000";"2018.01.25 20:44:00";"1360.28";"-106.69";"115237.77";"IS";"TrailingStop";"-102.60";"165.66";"1h 1m";""
"454";"XAUUSD_DARWINEX";"Buy";"2018.02.01 22:01:00";"1347.52";"0.50000";"2018.02.02 01:17:00";"1347.11";"-23.87";"115213.90";"IS";"TrailingStop";"-20.50";"174.45";"3h 16m";""
"455";"XAUUSD_DARWINEX";"Buy";"2018.02.06 04:00:00";"1341.59";"0.50000";"2018.02.06 06:55:00";"1341.74";"4.15";"115218.05";"IS";"TrailingStop";"0.00";"223.60";"2h 55m";""
"456";"XAUUSD_DARWINEX";"Buy";"2018.02.06 11:03:00";"1341.59";"0.50000";"2018.02.06 14:24:00";"1340.37";"-64.35";"115153.70";"IS";"TrailingStop";"-61.00";"150.90";"3h 21m";""
"457";"XAUUSD_DARWINEX";"Buy";"2018.02.12 03:34:00";"1322.67";"0.50000";"2018.02.12 10:02:00";"1321.12";"-80.81";"115072.88";"IS";"TrailingStop";"-77.50";"198.05";"6h 28m";""
"458";"XAUUSD_DARWINEX";"Buy";"2018.02.12 16:46:00";"1322.67";"0.50000";"2018.02.12 22:57:00";"1321.70";"-51.81";"115021.08";"IS";"TrailingStop";"-56.45";"171.55";"6h 11m";""
"459";"XAUUSD_DARWINEX";"Buy";"2018.02.12 23:27:00";"1322.67";"0.50000";"2018.02.13 15:07:00";"1326.56";"191.19";"115212.27";"IS";"TrailingStop";"-55.60";"416.05";"15h 40m";""
"460";"XAUUSD_DARWINEX";"Buy";"2018.02.13 17:24:00";"1326.63";"0.50000";"2018.02.14 09:30:00";"1333.34";"332.18";"115544.45";"IS";"TrailingStop";"-33.60";"515.60";"16h 6m";""
"461";"XAUUSD_DARWINEX";"Buy";"2018.02.14 12:17:00";"1330.99";"0.50000";"2018.02.14 15:30:00";"1329.10";"-97.83";"115446.63";"IS";"TrailingStop";"-94.50";"67.10";"3h 13m";""
"462";"XAUUSD_DARWINEX";"Buy";"2018.02.14 16:04:00";"1330.99";"0.50000";"2018.02.14 17:21:00";"1344.62";"678.17";"116124.80";"IS";"PT";"-111.95";"681.50";"1h 17m";""
"463";"XAUUSD_DARWINEX";"Buy";"2018.02.15 10:17:00";"1355.54";"0.50000";"2018.02.15 11:21:00";"1353.42";"-109.39";"116015.41";"IS";"TrailingStop";"-106.00";"76.95";"1h 4m";""
"464";"XAUUSD_DARWINEX";"Buy";"2018.02.16 04:46:00";"1357.08";"0.50000";"2018.02.16 14:05:00";"1357.09";"-2.89";"116012.52";"IS";"TrailingStop";"-84.45";"230.10";"9h 19m";""
"465";"XAUUSD_DARWINEX";"Buy";"2018.02.16 15:07:00";"1357.08";"0.50000";"2018.02.16 16:02:00";"1353.28";"-193.39";"115819.13";"IS";"SL";"-190.00";"0.00";"55m 0s";""
"466";"XAUUSD_DARWINEX";"Buy";"2018.02.26 03:34:00";"1332.11";"0.50000";"2018.02.26 14:06:00";"1337.47";"264.67";"116083.80";"IS";"TrailingStop";"0.00";"446.60";"10h 32m";""
"467";"XAUUSD_DARWINEX";"Buy";"2018.02.26 19:54:00";"1332.11";"0.50000";"2018.02.27 05:53:00";"1333.09";"45.67";"116129.47";"IS";"TrailingStop";"-67.45";"229.45";"9h 59m";""
"468";"XAUUSD_DARWINEX";"Buy";"2018.03.02 13:06:00";"1321.12";"0.50000";"2018.03.02 16:37:00";"1322.34";"57.70";"116187.16";"IS";"TrailingStop";"-24.40";"214.55";"3h 31m";""
"469";"XAUUSD_DARWINEX";"Buy";"2018.03.02 18:02:00";"1321.12";"0.50000";"2018.03.02 18:53:00";"1317.54";"-182.30";"116004.86";"IS";"SL";"-179.00";"8.10";"51m 0s";""
"470";"XAUUSD_DARWINEX";"Buy";"2018.03.02 20:00:00";"1321.12";"0.50000";"2018.03.02 21:59:00";"1322.76";"78.70";"116083.55";"IS";"End Of Friday (Time)";"-53.40";"130.05";"1h 59m";""
"471";"XAUUSD_DARWINEX";"Buy";"2018.03.05 03:08:00";"1325.41";"0.50000";"2018.03.05 13:40:00";"1324.07";"-70.31";"116013.24";"IS";"TrailingStop";"-67.00";"117.10";"10h 32m";""
"472";"XAUUSD_DARWINEX";"Buy";"2018.03.06 13:57:00";"1327.75";"0.50000";"2018.03.06 19:13:00";"1335.07";"362.68";"116375.92";"IS";"TrailingStop";"-55.95";"534.95";"5h 16m";""
"473";"XAUUSD_DARWINEX";"Buy";"2018.03.13 01:11:00";"1325.12";"0.60000";"2018.03.13 05:08:00";"1321.83";"-201.38";"116174.55";"IS";"SL";"-197.40";"34.68";"3h 57m";""
"474";"XAUUSD_DARWINEX";"Buy";"2018.03.13 14:36:00";"1324.22";"0.60000";"2018.03.13 16:12:00";"1323.07";"-72.97";"116101.58";"IS";"TrailingStop";"-96.66";"204.06";"1h 36m";""
"475";"XAUUSD_DARWINEX";"Buy";"2018.03.13 17:23:00";"1324.22";"0.60000";"2018.03.14 02:42:00";"1324.42";"8.03";"116109.60";"IS";"TrailingStop";"0.00";"242.88";"9h 19m";""
"476";"XAUUSD_DARWINEX";"Buy";"2018.03.14 04:21:00";"1328.27";"0.60000";"2018.03.14 08:28:00";"1326.53";"-108.38";"116001.22";"IS";"TrailingStop";"-104.40";"103.14";"4h 7m";""
"477";"XAUUSD_DARWINEX";"Buy";"2018.03.14 14:32:00";"1328.27";"0.60000";"2018.03.14 14:48:00";"1325.01";"-199.58";"115801.63";"IS";"SL";"-195.60";"9.48";"16m 0s";""
"478";"XAUUSD_DARWINEX";"Buy";"2018.03.21 14:51:00";"1318.21";"0.60000";"2018.03.21 19:10:00";"1322.72";"266.65";"116068.28";"IS";"TrailingStop";"-25.14";"503.46";"4h 19m";""
"479";"XAUUSD_DARWINEX";"Buy";"2018.03.23 02:31:00";"1334.84";"0.60000";"2018.03.23 03:23:00";"1336.25";"80.60";"116148.88";"IS";"TrailingStop";"0.00";"253.14";"52m 0s";""
"480";"XAUUSD_DARWINEX";"Buy";"2018.03.26 02:00:00";"1350.22";"0.60000";"2018.03.26 03:47:00";"1346.97";"-199.05";"115949.83";"IS";"SL";"-195.00";"4.08";"1h 47m";""
"481";"XAUUSD_DARWINEX";"Buy";"2018.03.26 16:28:00";"1350.22";"0.60000";"2018.03.26 22:37:00";"1352.88";"155.55";"116105.38";"IS";"TrailingStop";"-17.94";"339.12";"6h 9m";""
"482";"XAUUSD_DARWINEX";"Buy";"2018.03.27 09:42:00";"1355.87";"0.60000";"2018.03.27 11:05:00";"1352.68";"-195.47";"115909.91";"IS";"SL";"-191.40";"55.08";"1h 23m";""
"483";"XAUUSD_DARWINEX";"Buy";"2018.04.02 04:05:00";"1328.27";"0.60000";"2018.04.02 19:03:00";"1340.02";"701.02";"116610.92";"IS";"PT";"-19.68";"705.00";"14h 58m";""
