"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"43";"USATECHIDXUSD_DARWINEX";"Buy";"2015.11.17 10:38:00";"4566.0";"0.70000";"2015.11.17 21:47:00";"4555.9";"-74.55";"100825.36";"IS";"TrailingStop";"-70.70";"221.00";"11h 9m";""
"44";"USATECHIDXUSD_DARWINEX";"Buy";"2015.11.20 18:28:00";"4692.5";"0.80000";"2015.11.20 21:59:00";"4681.0";"-96.40";"100728.96";"IS";"End Of Friday (Time)";"-120.40";"0.00";"3h 31m";""
"45";"USATECHIDXUSD_DARWINEX";"Buy";"2015.11.26 13:09:00";"4699.5";"0.80000";"2015.11.27 10:05:00";"4675.8";"-165.89";"100563.07";"IS";"SL";"-189.60";"37.33";"20h 56m";""
"46";"USATECHIDXUSD_DARWINEX";"Buy";"2015.12.01 22:13:00";"4706.8";"0.80000";"2015.12.02 21:04:00";"4706.4";"-7.60";"100555.48";"IS";"TrailingStop";"-35.88";"263.87";"22h 51m";""
"47";"USATECHIDXUSD_DARWINEX";"Buy";"2015.12.04 19:34:00";"4688.8";"0.80000";"2015.12.04 21:59:00";"4720.3";"247.60";"100803.07";"IS";"End Of Friday (Time)";"0.00";"259.34";"2h 25m";""
"48";"USATECHIDXUSD_DARWINEX";"Sell";"2015.12.09 18:43:00";"4652.8";"0.70000";"2015.12.09 20:07:00";"4594.9";"401.45";"101204.52";"IS";"PT";"-22.39";"405.30";"1h 24m";""
"49";"USATECHIDXUSD_DARWINEX";"Buy";"2015.12.11 10:19:00";"4654.0";"0.70000";"2015.12.11 12:35:00";"4627.0";"-192.85";"101011.67";"IS";"SL";"-189.00";"14.00";"2h 16m";""
"50";"USATECHIDXUSD_DARWINEX";"Buy";"2015.12.15 15:45:00";"4604.6";"0.60000";"2015.12.16 21:00:00";"4585.4";"-97.42";"100914.26";"IS";"TrailingStop";"-115.20";"212.99";"1d 5h 15m";""
"51";"USATECHIDXUSD_DARWINEX";"Buy";"2015.12.17 10:16:00";"4664.8";"0.60000";"2015.12.17 17:50:00";"4636.0";"-176.10";"100738.16";"IS";"TrailingStop";"-172.80";"152.17";"7h 34m";""
"52";"USATECHIDXUSD_DARWINEX";"Buy";"2015.12.22 16:19:00";"4583.7";"0.60000";"2015.12.28 09:00:00";"4615.9";"274.24";"101012.39";"IS";"End Of Friday";"-148.82";"313.80";"5d 16h 41m";""
"53";"USATECHIDXUSD_DARWINEX";"Buy";"2015.12.29 15:32:00";"4651.0";"0.70000";"2015.12.30 17:27:00";"4664.4";"114.55";"101126.95";"IS";"TrailingStop";"-42.49";"370.98";"1d 1h 55m";""
"54";"USATECHIDXUSD_DARWINEX";"Sell";"2016.01.07 21:34:00";"4305.8";"0.50000";"2016.01.07 21:50:00";"4339.9";"-173.25";"100953.70";"IS";"SL";"-170.50";"14.47";"16m 0s";""
"55";"USATECHIDXUSD_DARWINEX";"Buy";"2016.01.14 21:00:00";"4281.0";"0.50000";"2016.01.15 09:00:00";"4223.9";"-270.83";"100682.86";"IS";"SL";"-285.67";"134.99";"12h 0m";""
"56";"USATECHIDXUSD_DARWINEX";"Buy";"2016.01.19 12:07:00";"4216.0";"0.40000";"2016.01.19 16:49:00";"4174.6";"-167.80";"100515.06";"IS";"SL";"-165.60";"27.97";"4h 42m";""
"57";"USATECHIDXUSD_DARWINEX";"Buy";"2016.01.21 10:13:00";"4136.2";"0.40000";"2016.01.22 16:50:00";"4230.8";"390.26";"100905.32";"IS";"PT";"-164.42";"378.40";"1d 6h 37m";""
"58";"USATECHIDXUSD_DARWINEX";"Buy";"2016.01.22 20:17:00";"4244.7";"0.40000";"2016.01.22 21:59:00";"4247.7";"9.80";"100915.12";"IS";"End Of Friday (Time)";"-17.41";"63.78";"1h 42m";""
"59";"USATECHIDXUSD_DARWINEX";"Sell";"2016.01.25 22:09:00";"4232.0";"0.40000";"2016.01.26 15:45:00";"4215.3";"64.60";"100979.72";"IS";"TrailingStop";"0.00";"359.13";"17h 36m";""
"60";"USATECHIDXUSD_DARWINEX";"Buy";"2016.01.29 19:04:00";"4239.0";"0.40000";"2016.01.29 21:59:00";"4246.5";"27.80";"101007.52";"IS";"End Of Friday (Time)";"-10.19";"84.00";"2h 55m";""
"61";"USATECHIDXUSD_DARWINEX";"Buy";"2016.02.02 09:04:00";"4283.0";"0.40000";"2016.02.02 16:41:00";"4240.0";"-174.20";"100833.32";"IS";"SL";"-172.00";"0.00";"7h 37m";""
"62";"USATECHIDXUSD_DARWINEX";"Sell";"2016.02.05 16:48:00";"4105.7";"0.40000";"2016.02.05 21:16:00";"4011.6";"374.20";"101207.52";"IS";"PT";"-50.76";"376.40";"4h 28m";""
"63";"USATECHIDXUSD_DARWINEX";"Sell";"2016.02.11 10:19:00";"3924.5";"0.30000";"2016.02.11 16:45:00";"3937.8";"-41.55";"101165.97";"IS";"TrailingStop";"-39.90";"169.31";"6h 26m";""
"64";"USATECHIDXUSD_DARWINEX";"Buy";"2016.02.12 11:17:00";"3999.6";"0.40000";"2016.02.12 21:59:00";"4012.4";"49.00";"101214.97";"IS";"End Of Friday (Time)";"-138.43";"78.39";"10h 42m";""
"65";"USATECHIDXUSD_DARWINEX";"Sell";"2016.02.16 15:08:00";"4065.9";"0.40000";"2016.02.17 12:00:00";"4115.3";"-206.49";"101008.48";"IS";"SL";"-197.60";"65.92";"20h 52m";""
"66";"USATECHIDXUSD_DARWINEX";"Buy";"2016.02.22 11:48:00";"4217.0";"0.40000";"2016.02.23 17:54:00";"4177.4";"-118.43";"100890.05";"IS";"TrailingStop";"-158.40";"73.56";"1d 6h 6m";""
"67";"USATECHIDXUSD_DARWINEX";"Buy";"2016.03.01 19:00:00";"4301.4";"0.50000";"2016.03.02 18:58:00";"4307.0";"42.82";"100932.87";"IS";"TrailingStop";"-8.97";"269.55";"23h 58m";""
"68";"USATECHIDXUSD_DARWINEX";"Buy";"2016.03.10 10:38:00";"4309.1";"0.50000";"2016.03.10 17:34:00";"4298.2";"-57.25";"100875.62";"IS";"TrailingStop";"-85.42";"190.79";"6h 56m";""
"69";"USATECHIDXUSD_DARWINEX";"Buy";"2016.03.14 11:45:00";"4359.2";"0.50000";"2016.03.17 12:23:00";"4376.0";"169.10";"101044.72";"IS";"TrailingStop";"-107.43";"309.61";"3d 0h 38m";""
"70";"USATECHIDXUSD_DARWINEX";"Buy";"2016.03.22 20:32:00";"4449.7";"0.60000";"2016.03.23 15:42:00";"4420.4";"-158.02";"100886.70";"IS";"SL";"-175.80";"3.79";"19h 10m";""
"71";"USATECHIDXUSD_DARWINEX";"Sell";"2016.03.24 10:02:00";"4390.1";"0.60000";"2016.03.28 09:00:00";"4423.1";"-221.42";"100665.28";"IS";"TrailingStop";"-198.07";"98.08";"3d 22h 58m";""
"72";"USATECHIDXUSD_DARWINEX";"Buy";"2016.03.28 10:11:00";"4423.2";"0.70000";"2016.03.28 16:37:00";"4400.6";"-162.05";"100503.23";"IS";"TrailingStop";"-158.20";"82.39";"6h 26m";""
"73";"USATECHIDXUSD_DARWINEX";"Buy";"2016.03.29 21:01:00";"4454.0";"0.70000";"2016.03.31 09:00:00";"4479.6";"224.27";"100727.49";"IS";"TrailingStop";"-2.12";"458.24";"1d 11h 59m";""
"74";"USATECHIDXUSD_DARWINEX";"Buy";"2016.04.01 20:01:00";"4509.5";"0.70000";"2016.04.01 21:59:00";"4522.2";"85.05";"100812.55";"IS";"End Of Friday (Time)";"-15.50";"111.56";"1h 58m";""
"75";"USATECHIDXUSD_DARWINEX";"Buy";"2016.04.06 21:59:00";"4526.2";"0.70000";"2016.04.07 16:49:00";"4509.9";"-93.35";"100719.20";"IS";"TrailingStop";"-114.10";"128.11";"18h 50m";""
"76";"USATECHIDXUSD_DARWINEX";"Sell";"2016.04.12 11:05:00";"4455.9";"0.70000";"2016.04.12 18:19:00";"4483.0";"-193.55";"100525.64";"IS";"SL";"-189.70";"150.77";"7h 14m";""
"77";"USATECHIDXUSD_DARWINEX";"Buy";"2016.04.13 09:00:00";"4511.8";"0.70000";"2016.04.15 21:14:00";"4530.6";"176.67";"100702.30";"IS";"TrailingStop";"-40.91";"403.61";"2d 12h 14m";""
"78";"USATECHIDXUSD_DARWINEX";"Buy";"2016.04.18 21:21:00";"4564.6";"0.80000";"2016.04.19 16:36:00";"4557.1";"19.94";"100722.24";"IS";"TrailingStop";"-68.14";"218.38";"19h 15m";""
"79";"USATECHIDXUSD_DARWINEX";"Sell";"2016.04.22 09:00:00";"4502.5";"0.70000";"2016.04.22 17:25:00";"4462.6";"275.66";"100997.91";"IS";"PT";"-52.02";"279.50";"8h 25m";""
"80";"USATECHIDXUSD_DARWINEX";"Buy";"2016.05.10 11:51:00";"4370.3";"0.80000";"2016.05.10 14:21:00";"4345.5";"-202.80";"100795.10";"IS";"SL";"-198.40";"0.80";"2h 30m";""
"81";"USATECHIDXUSD_DARWINEX";"Buy";"2016.05.10 20:56:00";"4393.1";"0.80000";"2016.05.11 21:45:00";"4368.5";"-173.09";"100622.02";"IS";"SL";"-196.80";"120.00";"1d 0h 49m";""
"82";"USATECHIDXUSD_DARWINEX";"Buy";"2016.05.16 19:00:00";"4376.1";"0.80000";"2016.05.17 17:06:00";"4358.7";"-59.26";"100562.75";"IS";"TrailingStop";"-139.20";"162.47";"22h 6m";""
"83";"USATECHIDXUSD_DARWINEX";"Buy";"2016.05.18 20:00:00";"4354.1";"0.80000";"2016.05.18 21:05:00";"4330.0";"-197.20";"100365.55";"IS";"SL";"-192.80";"50.39";"1h 5m";""
"84";"USATECHIDXUSD_DARWINEX";"Buy";"2016.05.20 09:00:00";"4341.0";"0.80000";"2016.05.20 21:59:00";"4363.1";"172.48";"100538.03";"IS";"End Of Friday (Time)";"-108.58";"316.13";"12h 59m";""
"85";"USATECHIDXUSD_DARWINEX";"Buy";"2016.05.26 09:20:00";"4476.1";"0.80000";"2016.05.27 21:59:00";"4506.6";"267.71";"100805.74";"IS";"End Of Friday (Time)";"-54.00";"279.86";"1d 12h 39m";""
"86";"USATECHIDXUSD_DARWINEX";"Buy";"2016.06.07 10:00:00";"4533.0";"1.00000";"2016.06.07 17:57:00";"4517.4";"-161.50";"100644.24";"IS";"TrailingStop";"-156.00";"130.82";"7h 57m";""
"87";"USATECHIDXUSD_DARWINEX";"Buy";"2016.06.23 12:07:00";"4445.1";"0.90000";"2016.06.23 16:38:00";"4424.6";"-189.45";"100454.80";"IS";"SL";"-184.50";"170.07";"4h 31m";""
"88";"USATECHIDXUSD_DARWINEX";"Buy";"2016.06.28 21:48:00";"4273.0";"0.70000";"2016.06.29 16:48:00";"4333.4";"443.55";"100898.34";"IS";"PT";"-12.56";"422.80";"19h 0m";""
"89";"USATECHIDXUSD_DARWINEX";"Buy";"2016.06.30 21:09:00";"4408.3";"0.70000";"2016.07.01 21:59:00";"4434.5";"204.15";"101102.49";"IS";"End Of Friday (Time)";"-98.57";"320.42";"1d 0h 50m";""
"90";"USATECHIDXUSD_DARWINEX";"Buy";"2016.07.06 21:54:00";"4443.8";"0.80000";"2016.07.08 17:05:00";"4503.1";"526.22";"101628.71";"IS";"PT";"-106.97";"474.40";"1d 19h 11m";""
"91";"USATECHIDXUSD_DARWINEX";"Buy";"2016.07.11 19:02:00";"4564.1";"0.80000";"2016.07.15 19:21:00";"4581.5";"303.47";"101932.19";"IS";"TrailingStop";"-94.39";"403.71";"4d 0h 19m";""
"92";"USATECHIDXUSD_DARWINEX";"Buy";"2016.07.18 20:40:00";"4625.1";"0.90000";"2016.07.19 10:50:00";"4603.4";"-105.37";"101826.81";"IS";"SL";"-195.30";"9.90";"14h 10m";""
"93";"USATECHIDXUSD_DARWINEX";"Buy";"2016.07.20 16:49:00";"4633.0";"0.90000";"2016.07.21 21:48:00";"4637.8";"69.88";"101896.69";"IS";"TrailingStop";"-16.88";"318.94";"1d 4h 59m";""
"94";"USATECHIDXUSD_DARWINEX";"Buy";"2016.07.22 21:11:00";"4666.9";"1.00000";"2016.07.22 21:59:00";"4664.1";"-33.50";"101863.19";"IS";"End Of Friday (Time)";"-38.83";"4.83";"48m 0s";""
"95";"USATECHIDXUSD_DARWINEX";"Buy";"2016.07.25 14:05:00";"4665.9";"1.00000";"2016.07.26 17:54:00";"4661.3";"53.92";"101917.11";"IS";"TrailingStop";"-158.04";"225.89";"1d 3h 49m";""
"96";"USATECHIDXUSD_DARWINEX";"Buy";"2016.08.01 17:16:00";"4749.2";"1.00000";"2016.08.02 16:39:00";"4734.9";"-43.08";"101874.03";"IS";"TrailingStop";"-143.00";"174.94";"23h 23m";""
"97";"USATECHIDXUSD_DARWINEX";"Buy";"2016.08.03 21:08:00";"4724.9";"1.00000";"2016.08.05 16:35:00";"4773.6";"551.78";"102425.81";"IS";"PT";"-71.07";"487.00";"1d 19h 27m";""
"98";"USATECHIDXUSD_DARWINEX";"Buy";"2016.08.10 12:00:00";"4800.1";"1.10000";"2016.08.10 18:15:00";"4783.0";"-194.15";"102231.66";"IS";"SL";"-188.10";"32.79";"6h 15m";""
"99";"USATECHIDXUSD_DARWINEX";"Buy";"2016.08.11 20:03:00";"4807.0";"1.10000";"2016.08.12 16:30:00";"4790.1";"-153.30";"102078.37";"IS";"SL";"-185.90";"43.59";"20h 27m";""
"100";"USATECHIDXUSD_DARWINEX";"Buy";"2016.08.15 11:02:00";"4821.0";"1.20000";"2016.08.16 10:01:00";"4815.2";"50.30";"102128.67";"IS";"TrailingStop";"-126.48";"201.59";"22h 59m";""
"101";"USATECHIDXUSD_DARWINEX";"Buy";"2016.08.23 13:00:00";"4829.1";"1.20000";"2016.08.24 09:00:00";"4812.6";"-162.67";"101966.00";"IS";"SL";"-198.24";"95.05";"20h 0m";""
"102";"USATECHIDXUSD_DARWINEX";"Buy";"2016.09.02 15:30:00";"4791.9";"1.20000";"2016.09.02 19:19:00";"4787.9";"-54.60";"101911.40";"IS";"TrailingStop";"-80.08";"298.19";"3h 49m";""
"103";"USATECHIDXUSD_DARWINEX";"Buy";"2016.09.12 18:00:00";"4716.9";"1.10000";"2016.09.12 21:24:00";"4759.5";"462.55";"102373.95";"IS";"PT";"0.00";"468.60";"3h 24m";""
"104";"USATECHIDXUSD_DARWINEX";"Buy";"2016.09.15 17:08:00";"4770.9";"1.00000";"2016.09.15 20:48:00";"4815.9";"444.50";"102818.45";"IS";"PT";"-51.18";"450.00";"3h 40m";""
"105";"USATECHIDXUSD_DARWINEX";"Buy";"2016.09.21 22:05:00";"4845.0";"1.00000";"2016.09.22 20:05:00";"4891.6";"460.50";"103278.95";"IS";"PT";"-70.31";"466.00";"22h 0m";""
"106";"USATECHIDXUSD_DARWINEX";"Buy";"2016.09.27 22:44:00";"4868.1";"1.00000";"2016.09.28 18:34:00";"4848.5";"-201.50";"103077.45";"IS";"SL";"-196.00";"86.31";"19h 50m";""
"107";"USATECHIDXUSD_DARWINEX";"Buy";"2016.10.14 12:25:00";"4815.3";"1.00000";"2016.10.14 19:00:00";"4810.8";"-50.50";"103026.95";"IS";"TrailingStop";"-45.00";"295.70";"6h 35m";""
"108";"USATECHIDXUSD_DARWINEX";"Buy";"2016.10.24 18:05:00";"4901.7";"1.00000";"2016.10.25 17:45:00";"4897.3";"55.92";"103082.87";"IS";"TrailingStop";"-72.27";"220.40";"23h 40m";""
"109";"USATECHIDXUSD_DARWINEX";"Sell";"2016.10.27 20:09:00";"4844.5";"1.00000";"2016.10.28 10:06:00";"4802.4";"398.78";"103481.65";"IS";"PT";"-126.05";"421.00";"13h 57m";""
"110";"USATECHIDXUSD_DARWINEX";"Buy";"2016.10.28 19:20:00";"4843.5";"1.00000";"2016.10.28 20:06:00";"4824.0";"-200.50";"103281.15";"IS";"SL";"-195.00";"39.91";"46m 0s";""
"111";"USATECHIDXUSD_DARWINEX";"Sell";"2016.11.01 15:53:00";"4795.0";"0.90000";"2016.11.01 19:22:00";"4750.6";"394.65";"103675.80";"IS";"PT";"-77.81";"399.60";"3h 29m";""
"112";"USATECHIDXUSD_DARWINEX";"Buy";"2016.11.07 11:00:00";"4735.5";"0.90000";"2016.11.08 18:15:00";"4785.7";"541.73";"104217.52";"IS";"PT";"-87.57";"451.80";"1d 7h 15m";""
"113";"USATECHIDXUSD_DARWINEX";"Buy";"2016.11.09 18:35:00";"4824.5";"0.90000";"2016.11.09 19:07:00";"4803.2";"-196.65";"104020.88";"IS";"SL";"-191.70";"60.33";"32m 0s";""
"114";"USATECHIDXUSD_DARWINEX";"Buy";"2016.11.16 21:43:00";"4791.1";"0.60000";"2016.11.18 21:59:00";"4810.8";"157.07";"104177.95";"IS";"End Of Friday (Time)";"-74.83";"295.27";"2d 0h 16m";""
"115";"USATECHIDXUSD_DARWINEX";"Buy";"2016.11.25 09:08:00";"4862.5";"0.80000";"2016.11.28 09:00:00";"4864.9";"42.91";"104220.85";"IS";"End Of Friday";"-83.90";"62.16";"2d 23h 52m";""
"116";"USATECHIDXUSD_DARWINEX";"Buy";"2016.11.28 16:54:00";"4867.8";"0.80000";"2016.11.29 22:45:00";"4868.2";"111.25";"104332.10";"IS";"TrailingStop";"-165.05";"233.35";"1d 5h 51m";""
"117";"USATECHIDXUSD_DARWINEX";"Sell";"2016.11.30 17:19:00";"4851.0";"0.80000";"2016.12.01 16:34:00";"4799.4";"395.02";"104727.13";"IS";"PT";"-40.56";"412.80";"23h 15m";""
"118";"USATECHIDXUSD_DARWINEX";"Buy";"2016.12.05 16:55:00";"4776.0";"0.80000";"2016.12.07 17:00:00";"4763.4";"7.01";"104734.13";"IS";"TrailingStop";"-101.05";"161.37";"2d 0h 5m";""
"119";"USATECHIDXUSD_DARWINEX";"Buy";"2016.12.07 22:00:00";"4844.9";"0.80000";"2016.12.09 21:59:00";"4886.2";"382.22";"105116.36";"IS";"End Of Friday (Time)";"-65.84";"418.78";"1d 23h 59m";""
"120";"USATECHIDXUSD_DARWINEX";"Buy";"2016.12.13 18:24:00";"4949.1";"0.90000";"2016.12.14 21:13:00";"4927.9";"-164.12";"104952.23";"IS";"TrailingStop";"-190.80";"109.18";"1d 2h 49m";""
"121";"USATECHIDXUSD_DARWINEX";"Buy";"2016.12.15 20:08:00";"4953.0";"0.90000";"2016.12.15 20:53:00";"4931.2";"-201.15";"104751.09";"IS";"SL";"-196.20";"28.51";"45m 0s";""
"122";"USATECHIDXUSD_DARWINEX";"Buy";"2016.12.19 18:01:00";"4958.6";"0.90000";"2016.12.19 21:59:00";"4937.2";"-197.55";"104553.53";"IS";"SL";"-192.60";"61.83";"3h 58m";""
"123";"USATECHIDXUSD_DARWINEX";"Buy";"2016.12.27 13:05:00";"4942.4";"1.00000";"2016.12.27 16:55:00";"4991.8";"488.50";"105042.03";"IS";"PT";"-12.30";"494.00";"3h 50m";""
"124";"USATECHIDXUSD_DARWINEX";"Buy";"2017.01.04 12:00:00";"4915.0";"1.00000";"2017.01.05 22:25:00";"4963.3";"547.78";"105589.81";"IS";"PT";"-59.30";"483.00";"1d 10h 25m";""
"125";"USATECHIDXUSD_DARWINEX";"Buy";"2017.01.09 22:12:00";"5029.9";"1.10000";"2017.01.11 18:30:00";"5022.5";"-48.80";"105541.02";"IS";"TrailingStop";"-168.64";"225.16";"1d 20h 18m";""
"126";"USATECHIDXUSD_DARWINEX";"Buy";"2017.01.13 12:03:00";"5046.8";"1.10000";"2017.01.13 21:59:00";"5060.4";"143.55";"105684.57";"IS";"End Of Friday (Time)";"-58.64";"216.29";"9h 56m";""
"127";"USATECHIDXUSD_DARWINEX";"Buy";"2017.01.24 09:00:00";"5069.2";"1.20000";"2017.01.25 09:02:00";"5112.2";"551.21";"106235.77";"IS";"PT";"-59.24";"515.62";"1d 0h 2m";""
"128";"USATECHIDXUSD_DARWINEX";"Buy";"2017.02.01 11:24:00";"5142.1";"1.20000";"2017.02.02 09:16:00";"5127.2";"-143.23";"106092.55";"IS";"TrailingStop";"-178.80";"229.70";"21h 52m";""
"129";"USATECHIDXUSD_DARWINEX";"Buy";"2017.02.09 13:24:00";"5200.8";"1.30000";"2017.02.10 21:59:00";"5227.2";"381.73";"106474.27";"IS";"End Of Friday (Time)";"-148.60";"437.29";"1d 8h 35m";""
"130";"USATECHIDXUSD_DARWINEX";"Buy";"2017.02.13 14:06:00";"5234.9";"1.30000";"2017.02.14 17:37:00";"5239.8";"193.60";"106667.88";"IS";"TrailingStop";"-37.61";"359.19";"1d 3h 31m";""
"131";"USATECHIDXUSD_DARWINEX";"Buy";"2017.02.14 22:50:00";"5270.4";"1.40000";"2017.02.16 09:50:00";"5308.3";"572.10";"107239.97";"IS";"PT";"-95.21";"530.60";"1d 11h 0m";""
"132";"USATECHIDXUSD_DARWINEX";"Buy";"2017.02.22 10:17:00";"5351.6";"1.40000";"2017.02.22 12:35:00";"5338.0";"-198.10";"107041.87";"IS";"SL";"-190.40";"0.41";"2h 18m";""
"133";"USATECHIDXUSD_DARWINEX";"Buy";"2017.03.01 13:11:00";"5364.7";"1.40000";"2017.03.02 17:13:00";"5375.2";"188.50";"107230.37";"IS";"TrailingStop";"-158.89";"464.67";"1d 4h 2m";""
"134";"USATECHIDXUSD_DARWINEX";"Sell";"2017.03.07 22:41:00";"5341.6";"1.30000";"2017.03.08 16:38:00";"5356.5";"-200.85";"107029.52";"IS";"SL";"-193.70";"6.89";"17h 57m";""
"135";"USATECHIDXUSD_DARWINEX";"Buy";"2017.03.08 18:00:00";"5372.7";"1.40000";"2017.03.08 18:45:00";"5358.7";"-203.70";"106825.81";"IS";"SL";"-196.00";"45.98";"45m 0s";""
"136";"USATECHIDXUSD_DARWINEX";"Buy";"2017.03.16 08:00:00";"5427.2";"1.30000";"2017.03.16 16:12:00";"5413.5";"-184.86";"106640.95";"IS";"TrailingStop";"-177.70";"116.35";"8h 12m";""
"137";"USATECHIDXUSD_DARWINEX";"Buy";"2017.03.29 17:12:00";"5422.0";"1.10000";"2017.03.31 21:59:00";"5437.7";"243.96";"106884.91";"IS";"End Of Friday (Time)";"-136.74";"323.06";"2d 4h 47m";""
"138";"USATECHIDXUSD_DARWINEX";"Buy";"2017.04.04 23:00:00";"5440.1";"1.10000";"2017.04.05 21:52:00";"5452.0";"124.85";"107009.77";"IS";"TrailingStop";"-66.34";"436.37";"22h 52m";""
"139";"USATECHIDXUSD_DARWINEX";"Buy";"2017.05.18 21:02:00";"5629.0";"1.10000";"2017.05.19 19:33:00";"5670.5";"489.10";"107498.87";"IS";"PT";"-72.93";"456.50";"22h 31m";""
"140";"USATECHIDXUSD_DARWINEX";"Buy";"2017.05.22 18:19:00";"5683.2";"1.10000";"2017.05.24 22:31:00";"5724.9";"645.92";"108144.79";"IS";"PT";"-5.84";"458.70";"2d 4h 12m";""
"141";"USATECHIDXUSD_DARWINEX";"Buy";"2017.05.30 20:01:00";"5799.1";"1.20000";"2017.05.31 16:53:00";"5791.7";"-53.23";"108091.55";"IS";"TrailingStop";"-114.36";"200.04";"20h 52m";""
"142";"USATECHIDXUSD_DARWINEX";"Buy";"2017.06.02 10:08:00";"5839.6";"1.20000";"2017.06.02 21:59:00";"5872.9";"393.00";"108484.55";"IS";"End Of Friday (Time)";"-186.37";"429.24";"11h 51m";""
"143";"USATECHIDXUSD_DARWINEX";"Sell";"2017.06.14 22:11:00";"5687.5";"0.80000";"2017.06.14 22:35:00";"5710.8";"-190.80";"108293.76";"IS";"SL";"-186.40";"57.05";"24m 0s";""
"144";"USATECHIDXUSD_DARWINEX";"Sell";"2017.07.03 18:06:00";"5610.8";"0.60000";"2017.07.04 12:24:00";"5606.9";"-10.00";"108283.76";"IS";"TrailingStop";"-95.22";"252.79";"18h 18m";""
"145";"USATECHIDXUSD_DARWINEX";"Buy";"2017.07.12 10:15:00";"5716.1";"0.70000";"2017.07.12 22:06:00";"5777.8";"452.65";"108736.41";"IS";"PT";"-21.91";"431.90";"11h 51m";""
"146";"USATECHIDXUSD_DARWINEX";"Buy";"2017.08.02 13:27:00";"5939.7";"0.80000";"2017.08.02 16:41:00";"5916.2";"-192.40";"108544.01";"IS";"SL";"-188.00";"0.00";"3h 14m";""
"147";"USATECHIDXUSD_DARWINEX";"Buy";"2017.08.07 17:07:00";"5917.7";"0.80000";"2017.08.08 22:26:00";"5933.3";"232.85";"108776.85";"IS";"TrailingStop";"-74.64";"428.55";"1d 5h 19m";""
"148";"USATECHIDXUSD_DARWINEX";"Buy";"2017.08.14 19:02:00";"5899.4";"0.80000";"2017.08.16 21:24:00";"5893.6";"61.65";"108838.50";"IS";"TrailingStop";"-90.65";"332.56";"2d 2h 22m";""
"149";"USATECHIDXUSD_DARWINEX";"Buy";"2017.08.22 19:01:00";"5865.0";"0.70000";"2017.08.23 16:30:00";"5839.6";"-157.05";"108681.45";"IS";"SL";"-177.80";"93.58";"21h 29m";""
"150";"USATECHIDXUSD_DARWINEX";"Buy";"2017.08.29 21:40:00";"5860.5";"0.70000";"2017.08.30 20:12:00";"5920.6";"441.45";"109122.90";"IS";"PT";"-14.91";"420.70";"22h 32m";""
"151";"USATECHIDXUSD_DARWINEX";"Buy";"2017.08.30 21:21:00";"5938.0";"0.70000";"2017.09.01 10:00:00";"5998.0";"465.35";"109588.24";"IS";"PT";"-118.52";"420.00";"1d 12h 39m";""
"152";"USATECHIDXUSD_DARWINEX";"Buy";"2017.09.11 20:02:00";"5983.7";"0.80000";"2017.09.14 16:35:00";"5965.1";"-12.64";"109575.60";"IS";"TrailingStop";"-148.80";"154.16";"2d 20h 33m";""
"153";"USATECHIDXUSD_DARWINEX";"Buy";"2017.10.03 22:34:00";"5993.6";"0.90000";"2017.10.05 21:40:00";"6048.3";"518.98";"110094.58";"IS";"PT";"-175.78";"492.30";"1d 23h 6m";""
"154";"USATECHIDXUSD_DARWINEX";"Buy";"2017.10.11 21:16:00";"6071.4";"1.00000";"2017.10.13 21:59:00";"6096.0";"310.78";"110405.36";"IS";"End Of Friday (Time)";"-95.31";"289.69";"2d 0h 43m";""
"155";"USATECHIDXUSD_DARWINEX";"Buy";"2017.10.17 14:35:00";"6117.8";"1.00000";"2017.10.18 17:12:00";"6105.2";"-96.36";"110309.00";"IS";"TrailingStop";"-158.00";"112.70";"1d 2h 37m";""
"156";"USATECHIDXUSD_DARWINEX";"Buy";"2017.11.08 22:01:00";"6344.1";"0.90000";"2017.11.09 13:29:00";"6323.8";"-187.65";"110121.35";"IS";"SL";"-182.70";"17.72";"15h 28m";""
"157";"USATECHIDXUSD_DARWINEX";"Buy";"2017.12.08 09:05:00";"6354.5";"0.70000";"2017.12.08 21:59:00";"6339.1";"-111.58";"110009.77";"IS";"End Of Friday (Time)";"-159.74";"146.17";"12h 54m";""
"158";"USATECHIDXUSD_DARWINEX";"Buy";"2018.01.03 18:09:00";"6565.2";"0.90000";"2018.01.05 12:36:00";"6619.4";"546.10";"110555.88";"IS";"PT";"-32.68";"487.80";"1d 18h 27m";""
"159";"USATECHIDXUSD_DARWINEX";"Buy";"2018.01.12 21:18:00";"6758.4";"0.90000";"2018.01.12 21:59:00";"6753.4";"-49.95";"110505.92";"IS";"End Of Friday (Time)";"-68.67";"33.03";"41m 0s";""
"160";"USATECHIDXUSD_DARWINEX";"Buy";"2018.01.16 12:03:00";"6799.9";"0.90000";"2018.01.16 18:00:00";"6797.1";"-30.15";"110475.77";"IS";"TrailingStop";"-31.78";"325.53";"5h 57m";""
"161";"USATECHIDXUSD_DARWINEX";"Buy";"2018.01.19 16:39:00";"6841.1";"0.80000";"2018.01.19 17:01:00";"6817.5";"-193.20";"110282.57";"IS";"SL";"-188.80";"27.75";"22m 0s";""
