"Ticket";"Symbol";"Type";"Open time";"Open price";"Size";"Close time";"Close price";"Profit/Loss";"Balance";"Sample type";"Close type";"MAE ($)";"MFE ($)";"Time in trade";"Comment"
"23847";"XAUUSD_DARWINEX";"Buy";"2024.06.18 20:28:00";"2332.49";"0.20000";"2024.06.20 10:50:00";"2339.17";"131.27";"129771.05";"IST";"TrailingStop";"-170.12";"261.30";"1d 14h 22m";""
"23848";"XAUUSD_DARWINEX";"Buy";"2024.06.20 13:00:00";"2334.87";"0.20000";"2024.06.20 17:48:00";"2361.82";"536.67";"130307.72";"IST";"PT";"-30.50";"539.00";"4h 48m";""
"23849";"XAUUSD_DARWINEX";"Buy";"2024.06.21 11:16:00";"2365.38";"0.20000";"2024.06.21 15:54:00";"2361.31";"-83.77";"130223.95";"IST";"TrailingStop";"-84.04";"63.56";"4h 38m";""
"23899";"XAUUSD_DARWINEX";"Buy";"2024.06.27 15:39:00";"2323.74";"0.20000";"2024.06.27 19:50:00";"2324.12";"5.28";"130229.23";"IST";"TrailingStop";"-86.84";"141.70";"4h 11m";""
"23901";"XAUUSD_DARWINEX";"Buy";"2024.06.28 19:16:00";"2330.82";"0.20000";"2024.06.28 21:59:00";"2325.83";"-102.13";"130127.10";"IST";"End Of Friday (Time)";"-111.70";"35.96";"2h 43m";""
"23934";"XAUUSD_DARWINEX";"Buy";"2024.07.03 09:43:00";"2336.67";"0.20000";"2024.07.03 17:01:00";"2361.76";"499.46";"130626.56";"IST";"PT";"-15.24";"501.80";"7h 18m";""
"23952";"XAUUSD_DARWINEX";"Buy";"2024.07.05 05:39:00";"2362.39";"0.20000";"2024.07.05 12:55:00";"2362.14";"-7.36";"130619.20";"IST";"TrailingStop";"-59.50";"111.30";"7h 16m";""
"23953";"XAUUSD_DARWINEX";"Buy";"2024.07.05 13:01:00";"2362.39";"0.20000";"2024.07.05 15:30:00";"2361.53";"-19.56";"130599.64";"IST";"TrailingStop";"-17.20";"120.90";"2h 29m";""
"23994";"XAUUSD_DARWINEX";"Buy";"2024.07.11 15:30:00";"2386.55";"0.20000";"2024.07.11 16:25:00";"2410.40";"474.61";"131074.25";"IST";"PT";"0.00";"477.00";"55m 0s";""
"24023";"XAUUSD_DARWINEX";"Buy";"2024.07.15 14:10:00";"2418.13";"0.20000";"2024.07.15 15:54:00";"2413.53";"-94.42";"130979.84";"IST";"TrailingStop";"-92.00";"51.90";"1h 44m";""
"24025";"XAUUSD_DARWINEX";"Buy";"2024.07.17 10:37:00";"2469.57";"0.20000";"2024.07.17 12:39:00";"2469.77";"1.53";"130981.37";"IST";"TrailingStop";"-32.90";"183.70";"2h 2m";""
"24026";"XAUUSD_DARWINEX";"Buy";"2024.07.17 14:10:00";"2469.57";"0.20000";"2024.07.17 17:03:00";"2477.66";"159.33";"131140.69";"IST";"TrailingStop";"-43.44";"279.56";"2h 53m";""
"24101";"XAUUSD_DARWINEX";"Buy";"2024.07.29 15:28:00";"2390.66";"0.20000";"2024.07.29 17:32:00";"2388.00";"-55.59";"131085.11";"IST";"TrailingStop";"-53.20";"118.50";"2h 4m";""
